DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
4.634, 1.45, 2.28, 2.464, 8.36, 5.897, 2.794, 3.314, 3.798, 110.931, 2.438, 3.0, 2.202, 3.0, 1.341, 4.439, 1.588, 2.0, 5.0, 1.479, 3.559, 1.764, 3.0, 4.361, 2.596, 3.838, 2.471, 1628.708, 26.495, 19286.304, 5.898
4.078, 1.796, 2.279, 2.823, 8.474, 5.318, 2.742, 1.263, 4.077, 104.943, 3.715, 3.0, 2.853, 3.0, 2.109, 3.648, 1.62, 2.0, 5.0, 2.613, 2.689, 1.469, 3.0, 4.308, 2.773, 5.714, 2.153, 1037.219, 22.358, 14831.367, 4.021
4.755, 3.378, 2.096, 2.909, 8.804, 5.703, 3.304, 3.976, 3.386, 115.319, 2.907, 3.0, 2.113, 3.0, 3.163, 5.649, 1.535, 2.0, 5.0, 2.897, 3.345, 2.202, 3.0, 4.762, 2.689, 4.693, 2.705, 1221.07, 26.649, 6590.013, 1.072
4.386, 4.619, 2.955, 2.836, 3.241, 5.478, 3.344, 2.143, 2.48, 100.582, 3.706, 3.0, 2.974, 3.0, 2.178, 5.794, 1.022, 2.0, 5.0, 2.262, 3.074, 1.75, 3.0, 3.763, 2.174, 3.137, 2.052, 694.813, 20.348, 4678.208, 4.021
4.937, 2.12, 2.245, 2.459, 8.613, 5.658, 3.597, 2.662, 4.347, 87.786, 3.161, 3.0, 2.796, 3.0, 2.389, 4.527, 1.315, 2.0, 5.0, 1.537, 3.214, 1.492, 3.0, 4.884, 2.21, 5.675, 2.481, 1834.211, 26.418, 13903.257, 4.021
4.636, 3.494, 2.487, 2.243, 7.69, 5.283, 3.353, 5.321, 2.57, 83.683, 3.882, 3.0, 2.361, 3.0, 2.242, 3.997, 1.441, 2.0, 5.0, 1.601, 2.906, 1.318, 3.0, 3.841, 2.605, 5.017, 2.016, 896.783, 22.063, 7105.283, 4.021
3.594, 4.091, 2.267, 2.214, 6.506, 5.615, 3.503, 1.039, 3.181, 77.853, 2.671, 3.0, 2.207, 3.0, 3.331, 2.115, 1.114, 2.0, 5.0, 1.769, 3.786, 1.991, 3.0, 3.049, 2.852, 5.924, 2.016, 1037.767, 22.653, 15430.53, 4.021
4.822, 3.484, 2.242, 2.269, 9.724, 5.78, 2.865, 4.829, 2.158, 97.846, 3.459, 3.0, 2.153, 3.0, 1.772, 1.153, 1.623, 2.0, 5.0, 2.182, 2.239, 2.187, 3.0, 3.091, 2.498, 5.625, 2.661, 1020.802, 26.555, 12453.681, 2.413
3.215, 2.995, 2.781, 2.014, 4.399, 5.854, 3.639, 4.561, 4.815, 75.62, 2.46, 3.0, 2.739, 3.0, 1.379, 5.253, 1.221, 2.0, 5.0, 1.079, 2.955, 1.27, 3.0, 4.871, 2.186, 5.476, 2.793, 1672.616, 26.247, 9566.319, 5.898
2.405, 2.594, 2.645, 2.969, 6.798, 5.646, 3.493, 5.232, 2.774, 76.125, 3.437, 3.0, 2.401, 3.0, 3.683, 2.171, 1.691, 2.0, 5.0, 2.232, 3.84, 1.917, 3.0, 4.428, 2.758, 5.636, 2.287, 837.424, 20.754, 5943.342, 3.485
2.763, 3.469, 2.093, 2.331, 9.412, 5.64, 3.921, 2.975, 2.044, 93.093, 2.208, 3.0, 2.703, 3.0, 1.859, 5.169, 1.214, 2.0, 5.0, 1.18, 2.259, 2.488, 3.0, 3.527, 2.068, 5.058, 2.727, 990.288, 26.702, 9058.33, 2.413
4.541, 3.927, 2.424, 2.301, 7.748, 5.182, 2.603, 4.797, 2.213, 80.063, 3.342, 3.0, 2.053, 3.0, 3.711, 1.116, 1.357, 2.0, 5.0, 2.785, 3.618, 1.459, 3.0, 3.46, 2.217, 4.233, 2.24, 860.442, 20.825, 7938.966, 3.485
3.314, 1.713, 2.57, 2.883, 6.971, 5.442, 2.024, 4.306, 3.907, 124.292, 2.956, 3.0, 2.06, 3.0, 2.654, 1.602, 1.739, 2.0, 5.0, 2.364, 3.848, 2.8, 3.0, 3.608, 2.308, 4.042, 2.599, 978.774, 25.774, 13555.211, 1.072
4.543, 4.471, 2.55, 2.976, 3.723, 5.157, 3.676, 3.583, 3.356, 119.387, 2.211, 3.0, 2.972, 3.0, 2.464, 3.389, 1.663, 2.0, 5.0, 2.077, 3.164, 1.012, 3.0, 4.113, 2.341, 4.908, 2.653, 2066.636, 27.064, 11687.845, 4.558
3.341, 4.072, 2.258, 2.141, 5.603, 5.288, 2.126, 2.783, 2.909, 98.439, 2.805, 3.0, 2.068, 3.0, 3.733, 4.229, 1.313, 2.0, 5.0, 1.721, 3.192, 2.405, 3.0, 4.666, 2.291, 4.996, 2.974, 1258.036, 27.698, 9961.332, 1.072
4.966, 3.86, 2.997, 2.779, 5.471, 5.848, 2.605, 5.911, 4.938, 77.632, 3.1, 3.0, 2.935, 3.0, 2.187, 5.414, 1.771, 2.0, 5.0, 1.477, 2.735, 1.542, 3.0, 3.862, 2.074, 5.567, 2.682, 1067.714, 22.879, 4333.975, 4.021
2.132, 5.661, 2.683, 2.973, 5.989, 5.268, 3.076, 4.344, 2.933, 124.526, 2.746, 3.0, 2.475, 3.0, 3.369, 3.388, 1.799, 2.0, 5.0, 1.118, 2.592, 1.693, 3.0, 3.124, 2.344, 4.974, 2.325, 1009.911, 22.673, 7440.904, 4.021
3.037, 5.939, 2.347, 2.18, 3.529, 5.546, 3.716, 4.551, 2.286, 113.732, 3.316, 3.0, 2.339, 3.0, 1.123, 1.649, 1.116, 2.0, 5.0, 2.353, 2.27, 1.846, 3.0, 4.47, 2.322, 4.071, 2.931, 1592.674, 27.119, 9666.795, 5.362
2.207, 1.612, 2.484, 2.257, 5.361, 5.361, 3.575, 2.401, 4.093, 93.317, 2.719, 3.0, 2.775, 3.0, 1.865, 3.505, 1.126, 2.0, 5.0, 2.347, 2.471, 1.024, 3.0, 3.374, 2.008, 5.124, 2.868, 883.042, 21.347, 14545.578, 5.898
4.144, 3.896, 2.818, 2.034, 8.349, 5.763, 3.85, 2.619, 3.132, 115.988, 3.757, 3.0, 2.144, 3.0, 3.968, 3.947, 1.249, 2.0, 5.0, 1.491, 2.869, 1.07, 3.0, 3.27, 2.628, 3.264, 2.977, 1453.768, 24.496, 8256.274, 3.485
2.308, 4.69, 2.078, 2.565, 4.552, 5.877, 3.932, 2.923, 2.944, 95.71, 3.227, 3.0, 2.793, 3.0, 2.767, 3.06, 1.701, 2.0, 5.0, 1.833, 3.385, 2.097, 3.0, 3.596, 2.223, 3.46, 2.936, 658.425, 22.881, 6634.763, 1.072
4.321, 5.812, 2.007, 2.428, 8.424, 5.725, 3.496, 3.637, 2.692, 77.978, 3.848, 3.0, 2.528, 3.0, 3.931, 5.276, 1.261, 2.0, 5.0, 2.281, 2.824, 2.742, 3.0, 4.034, 2.663, 3.358, 2.308, 619.207, 22.789, 2358.957, 1.072
4.013, 2.029, 2.741, 2.714, 7.904, 5.564, 2.812, 4.012, 4.166, 108.878, 2.228, 3.0, 2.892, 3.0, 2.276, 2.837, 1.769, 2.0, 5.0, 1.63, 3.98, 2.289, 3.0, 4.755, 2.958, 4.607, 2.269, 1434.71, 28.397, 14284.346, 1.072
4.389, 3.585, 2.305, 2.385, 6.387, 5.761, 2.672, 5.933, 3.875, 116.275, 2.855, 3.0, 2.479, 3.0, 2.678, 1.339, 1.829, 2.0, 5.0, 1.192, 3.11, 2.8, 3.0, 3.015, 2.198, 5.123, 2.097, 1172.041, 27.309, 11736.869, 1.072
2.42, 3.856, 2.358, 2.784, 7.925, 5.717, 2.551, 5.038, 3.997, 95.237, 3.338, 3.0, 2.709, 3.0, 2.611, 3.072, 1.417, 2.0, 5.0, 2.379, 2.964, 2.016, 3.0, 4.375, 2.143, 3.989, 2.993, 818.5, 23.679, 6077.404, 1.072
2.271, 3.541, 2.169, 2.996, 7.2, 5.719, 3.779, 5.827, 4.876, 103.129, 2.06, 3.0, 2.477, 3.0, 3.797, 2.084, 1.84, 2.0, 5.0, 1.233, 3.895, 2.118, 3.0, 3.001, 2.89, 4.263, 2.293, 813.895, 23.48, 7283.475, 1.072
4.721, 4.998, 2.323, 2.454, 8.172, 5.962, 3.33, 5.258, 4.101, 80.545, 2.332, 3.0, 2.101, 3.0, 3.708, 3.892, 1.734, 2.0, 5.0, 1.068, 2.943, 1.462, 3.0, 4.779, 2.016, 4.993, 2.497, 1273.469, 23.282, 7855.3, 4.021
4.434, 5.827, 2.569, 2.095, 5.058, 5.831, 2.521, 2.685, 3.484, 84.588, 2.404, 3.0, 2.939, 3.0, 3.782, 3.812, 1.767, 2.0, 5.0, 1.449, 2.292, 1.951, 3.0, 3.16, 2.085, 3.995, 2.227, 803.736, 20.943, 6152.675, 4.021
2.116, 5.754, 2.735, 2.427, 6.669, 5.686, 2.687, 3.932, 3.731, 77.725, 2.158, 3.0, 2.085, 3.0, 3.493, 3.617, 1.035, 2.0, 5.0, 2.926, 2.724, 1.406, 3.0, 3.689, 2.552, 5.358, 2.638, 700.781, 19.321, 5771.191, 4.021
2.726, 5.252, 2.754, 2.297, 4.042, 5.257, 2.128, 3.169, 3.551, 105.4, 2.509, 3.0, 2.376, 3.0, 3.248, 1.12, 1.362, 2.0, 5.0, 1.219, 3.787, 2.788, 3.0, 3.45, 2.497, 5.323, 2.585, 1010.907, 26.203, 12704.523, 1.072
4.147, 1.413, 2.37, 2.189, 6.122, 5.71, 2.933, 2.301, 4.646, 98.483, 3.368, 3.0, 2.884, 3.0, 2.696, 4.992, 1.033, 2.0, 5.0, 1.742, 3.282, 2.961, 3.0, 3.255, 2.586, 3.361, 2.674, 795.677, 24.312, 7434.89, 1.072
4.215, 1.931, 2.18, 2.779, 4.779, 5.664, 2.55, 5.564, 3.218, 108.568, 2.155, 3.0, 2.127, 3.0, 2.516, 2.294, 1.759, 2.0, 5.0, 1.174, 2.501, 2.411, 3.0, 4.333, 2.576, 3.523, 2.288, 1589.466, 30.099, 12889.873, 1.072
3.381, 1.333, 2.029, 2.64, 4.574, 5.377, 2.392, 2.301, 3.472, 77.115, 2.528, 3.0, 2.407, 3.0, 2.082, 3.07, 1.074, 2.0, 5.0, 2.337, 2.284, 1.474, 3.0, 3.663, 2.459, 5.037, 2.017, 779.939, 20.506, 16737.979, 4.558
2.121, 2.224, 2.312, 2.463, 5.022, 5.946, 2.151, 3.135, 2.44, 82.841, 3.786, 3.0, 2.679, 3.0, 3.581, 5.002, 1.685, 2.0, 5.0, 1.464, 2.501, 1.016, 3.0, 4.851, 2.052, 4.648, 2.79, 592.413, 18.35, 7537.927, 3.485
2.602, 2.888, 2.793, 2.445, 9.122, 5.579, 3.898, 4.325, 2.821, 108.426, 3.326, 3.0, 2.391, 3.0, 1.943, 5.805, 1.352, 2.0, 5.0, 1.412, 2.855, 1.719, 3.0, 4.744, 2.945, 5.622, 2.43, 1070.174, 22.959, 7958.737, 5.362
3.616, 3.473, 2.553, 2.587, 6.67, 5.543, 3.546, 3.196, 2.505, 92.153, 3.69, 3.0, 2.104, 3.0, 3.408, 4.464, 1.62, 2.0, 5.0, 1.583, 2.838, 1.939, 3.0, 3.341, 2.364, 3.863, 2.041, 702.805, 20.104, 6133.569, 3.485
2.78, 3.039, 2.273, 2.798, 7.658, 5.849, 3.296, 4.791, 3.724, 85.631, 3.762, 3.0, 2.922, 3.0, 3.379, 1.68, 1.413, 2.0, 5.0, 1.296, 2.84, 1.817, 3.0, 3.438, 2.105, 5.041, 2.627, 721.831, 20.096, 7707.088, 3.485
2.944, 4.421, 2.264, 2.601, 5.995, 5.699, 2.803, 2.114, 2.048, 119.165, 3.98, 3.0, 2.423, 3.0, 1.608, 4.527, 1.694, 2.0, 5.0, 2.566, 2.832, 1.046, 3.0, 3.983, 2.372, 4.889, 2.043, 1502.504, 25.887, 11596.475, 5.362
4.3, 1.656, 2.306, 2.957, 7.131, 5.066, 3.874, 1.771, 4.185, 81.17, 3.232, 3.0, 2.774, 3.0, 3.845, 1.922, 1.859, 2.0, 5.0, 1.856, 3.564, 2.907, 3.0, 3.39, 2.35, 4.341, 2.679, 781.79, 23.837, 7395.621, 1.072
4.263, 4.112, 2.705, 2.411, 8.424, 5.909, 2.256, 4.929, 2.595, 94.903, 2.102, 3.0, 2.769, 3.0, 1.364, 4.917, 1.816, 2.0, 5.0, 2.938, 3.146, 1.707, 3.0, 3.561, 2.675, 3.154, 2.943, 808.331, 20.859, 5250.211, 5.898
2.094, 4.328, 2.791, 2.241, 6.347, 5.275, 3.163, 1.181, 2.989, 101.986, 2.444, 3.0, 2.207, 3.0, 1.783, 2.328, 1.32, 2.0, 5.0, 1.618, 3.772, 1.772, 3.0, 4.528, 2.328, 3.386, 2.414, 1185.592, 24.004, 17110.4, 5.898
3.452, 2.228, 2.013, 2.886, 9.352, 5.839, 3.522, 4.127, 2.479, 122.367, 2.524, 3.0, 2.1, 3.0, 1.291, 4.391, 1.401, 2.0, 5.0, 2.663, 3.321, 1.505, 3.0, 4.623, 2.597, 5.246, 2.633, 1778.233, 27.056, 16346.198, 5.898
4.736, 3.212, 2.645, 2.646, 4.594, 5.382, 2.517, 5.929, 2.301, 104.588, 3.424, 3.0, 2.179, 3.0, 2.447, 5.257, 1.907, 2.0, 5.0, 2.72, 3.48, 1.067, 3.0, 3.862, 2.049, 3.644, 2.9, 1614.698, 25.213, 4854.088, 4.021
3.523, 3.112, 2.858, 2.808, 9.225, 5.291, 3.159, 3.301, 4.938, 112.987, 3.035, 3.0, 2.321, 3.0, 1.057, 4.076, 1.573, 2.0, 5.0, 2.597, 2.474, 2.59, 3.0, 3.022, 2.258, 3.199, 2.163, 780.655, 23.978, 7382.234, 2.413
3.942, 2.127, 2.819, 2.649, 9.26, 5.91, 3.564, 4.287, 2.215, 79.863, 2.479, 3.0, 2.701, 3.0, 3.399, 4.294, 1.365, 2.0, 5.0, 1.002, 2.009, 1.19, 3.0, 3.755, 2.274, 3.662, 2.896, 671.359, 19.506, 6685.254, 4.021
3.897, 5.445, 2.834, 2.711, 5.9, 5.572, 3.738, 3.385, 2.123, 122.38, 2.093, 3.0, 2.395, 3.0, 2.085, 2.534, 1.841, 2.0, 5.0, 2.368, 3.912, 2.666, 3.0, 4.874, 2.887, 3.992, 2.418, 1457.294, 28.991, 9746.382, 1.072
4.233, 3.335, 2.864, 2.221, 4.242, 5.581, 2.783, 3.783, 3.171, 89.519, 2.27, 3.0, 2.992, 3.0, 3.457, 3.664, 1.207, 2.0, 5.0, 1.966, 2.801, 1.97, 3.0, 3.987, 2.163, 3.112, 2.067, 840.987, 21.125, 7251.024, 4.021
2.625, 3.082, 2.008, 2.457, 4.607, 5.107, 3.116, 4.923, 3.643, 121.665, 2.435, 3.0, 2.445, 3.0, 2.557, 2.468, 1.594, 2.0, 5.0, 1.967, 3.404, 1.916, 3.0, 3.418, 2.442, 5.849, 2.031, 1535.75, 25.397, 15710.904, 4.558
4.815, 1.908, 2.012, 2.757, 6.707, 5.877, 2.018, 5.827, 4.746, 79.824, 2.354, 3.0, 2.76, 3.0, 1.526, 5.695, 1.048, 2.0, 5.0, 2.094, 2.6, 2.095, 3.0, 3.957, 2.446, 4.204, 2.702, 860.141, 24.683, 6015.0, 2.413
2.834, 5.257, 2.877, 2.787, 9.459, 5.507, 3.652, 4.329, 4.191, 116.843, 3.115, 3.0, 2.234, 3.0, 2.365, 4.767, 1.366, 2.0, 5.0, 2.225, 2.415, 1.029, 3.0, 3.762, 2.838, 5.243, 2.103, 1067.06, 22.115, 7080.535, 4.021
4.628, 2.512, 2.328, 2.504, 9.284, 5.593, 3.127, 5.197, 2.644, 99.064, 2.62, 3.0, 2.527, 3.0, 1.341, 3.648, 1.939, 2.0, 5.0, 1.583, 2.757, 1.601, 3.0, 3.864, 2.128, 4.038, 2.866, 1550.355, 25.742, 10503.766, 5.898
3.703, 5.66, 2.953, 2.428, 3.271, 5.105, 2.844, 4.946, 4.043, 111.968, 2.534, 3.0, 2.922, 3.0, 2.363, 3.781, 1.947, 2.0, 5.0, 1.019, 3.7, 1.83, 3.0, 4.16, 2.744, 5.251, 2.312, 965.835, 21.856, 8045.867, 4.558
4.471, 2.715, 2.255, 2.413, 5.487, 5.695, 2.025, 2.092, 3.458, 82.472, 3.497, 3.0, 2.223, 3.0, 2.849, 1.899, 1.375, 2.0, 5.0, 2.572, 3.664, 1.248, 3.0, 4.623, 2.071, 3.598, 2.289, 1211.464, 23.407, 15526.361, 4.021
4.601, 5.599, 2.659, 2.581, 4.025, 5.26, 3.845, 2.95, 4.999, 116.695, 2.532, 3.0, 2.335, 3.0, 2.495, 4.324, 1.434, 2.0, 5.0, 1.654, 2.914, 1.607, 3.0, 3.909, 2.808, 4.68, 2.031, 1656.222, 24.807, 10059.798, 4.558
4.876, 5.25, 2.381, 2.88, 4.178, 5.921, 2.675, 3.055, 4.996, 85.36, 3.695, 3.0, 2.576, 3.0, 1.361, 1.827, 1.017, 2.0, 5.0, 1.295, 3.636, 2.602, 3.0, 4.67, 2.553, 4.016, 2.987, 753.872, 24.242, 9973.951, 2.413
4.559, 5.173, 2.266, 2.068, 7.92, 5.958, 2.464, 5.068, 4.942, 86.417, 3.443, 3.0, 2.588, 3.0, 2.912, 1.134, 1.681, 2.0, 5.0, 1.05, 2.727, 1.817, 3.0, 4.081, 2.887, 3.008, 2.583, 705.669, 19.81, 7401.994, 4.021
4.009, 5.121, 2.501, 2.155, 8.183, 5.847, 2.174, 3.49, 2.92, 121.879, 3.471, 3.0, 2.827, 3.0, 3.574, 4.988, 1.143, 2.0, 5.0, 1.693, 2.833, 2.219, 3.0, 3.083, 2.685, 4.663, 2.916, 830.093, 24.333, 6481.264, 1.072
4.328, 1.754, 2.328, 2.427, 8.079, 5.128, 3.45, 5.811, 4.072, 98.364, 2.251, 3.0, 2.651, 3.0, 2.871, 4.608, 1.401, 2.0, 5.0, 2.537, 2.876, 2.108, 3.0, 4.686, 2.748, 5.783, 2.435, 1119.473, 26.032, 7376.989, 1.072
3.501, 4.489, 2.514, 2.079, 5.779, 5.666, 2.669, 2.002, 2.533, 77.122, 3.331, 3.0, 2.907, 3.0, 3.007, 5.234, 1.161, 2.0, 5.0, 2.085, 3.948, 1.085, 3.0, 4.368, 2.406, 5.883, 2.484, 1440.684, 24.845, 8615.947, 3.485
4.069, 5.884, 2.606, 2.658, 9.262, 5.707, 2.209, 1.489, 4.28, 81.424, 2.645, 3.0, 2.062, 3.0, 3.658, 3.262, 1.972, 2.0, 5.0, 1.153, 2.517, 2.913, 3.0, 4.219, 2.003, 4.794, 2.974, 653.406, 22.746, 6975.436, 1.072
2.106, 1.811, 2.095, 2.806, 7.736, 5.393, 2.119, 5.427, 3.407, 99.223, 2.558, 3.0, 2.629, 3.0, 1.88, 5.248, 1.238, 2.0, 5.0, 1.264, 2.917, 1.634, 3.0, 3.498, 2.92, 4.207, 2.182, 760.31, 20.519, 8664.708, 5.898
3.286, 5.596, 2.732, 2.54, 7.858, 5.919, 3.222, 5.664, 3.966, 98.57, 3.026, 3.0, 2.589, 3.0, 1.413, 1.665, 1.97, 2.0, 5.0, 2.853, 2.542, 2.161, 3.0, 4.501, 2.785, 4.13, 2.457, 843.712, 23.59, 5504.299, 2.413
2.246, 1.14, 2.102, 2.907, 5.239, 5.231, 3.329, 1.557, 3.665, 84.486, 3.501, 3.0, 2.334, 3.0, 1.821, 2.48, 1.78, 2.0, 5.0, 2.246, 2.583, 1.079, 3.0, 3.386, 2.323, 3.304, 2.402, 684.011, 19.81, 12466.392, 5.362
2.717, 1.03, 2.563, 2.419, 3.337, 5.864, 2.287, 2.897, 2.159, 86.478, 2.333, 3.0, 2.978, 3.0, 2.32, 4.201, 1.295, 2.0, 5.0, 1.315, 2.705, 1.161, 3.0, 4.7, 2.57, 3.368, 2.522, 834.863, 20.82, 13335.037, 4.558
3.868, 2.664, 2.035, 2.116, 5.289, 5.903, 2.499, 4.538, 2.451, 82.108, 3.901, 3.0, 2.537, 3.0, 1.338, 3.221, 1.713, 2.0, 5.0, 1.181, 2.76, 2.796, 3.0, 4.137, 2.068, 5.134, 2.344, 1047.217, 27.404, 10049.282, 2.413
3.063, 1.526, 2.339, 2.954, 3.919, 5.546, 3.628, 1.116, 4.379, 114.884, 3.152, 3.0, 2.953, 3.0, 1.611, 4.184, 1.994, 2.0, 5.0, 1.339, 3.113, 2.237, 3.0, 3.72, 2.242, 3.006, 2.272, 1286.898, 27.373, 11699.858, 2.413
2.272, 4.217, 2.707, 2.453, 3.348, 5.684, 3.881, 1.754, 2.875, 119.921, 2.317, 3.0, 2.679, 3.0, 1.435, 4.769, 1.728, 2.0, 5.0, 1.885, 3.976, 1.569, 3.0, 3.067, 2.335, 5.755, 2.783, 1441.79, 25.085, 13772.735, 5.898
4.55, 2.442, 2.475, 2.264, 5.702, 5.48, 3.721, 5.108, 4.392, 90.689, 3.932, 3.0, 2.555, 3.0, 1.984, 2.81, 1.388, 2.0, 5.0, 1.83, 3.695, 2.521, 3.0, 4.016, 2.529, 4.249, 2.444, 811.556, 24.228, 7490.67, 2.413
4.344, 3.726, 2.687, 2.602, 6.872, 5.207, 2.0, 5.675, 4.151, 100.422, 3.262, 3.0, 2.993, 3.0, 1.214, 3.038, 1.914, 2.0, 5.0, 2.46, 2.378, 2.019, 3.0, 3.89, 2.318, 5.919, 2.871, 841.456, 24.373, 7214.742, 2.413
4.302, 1.415, 2.351, 2.399, 5.716, 5.665, 3.318, 5.815, 2.363, 97.736, 3.523, 3.0, 2.884, 3.0, 1.135, 4.255, 1.993, 2.0, 5.0, 2.058, 3.308, 1.735, 3.0, 3.218, 2.349, 5.155, 2.21, 1169.94, 23.88, 8123.508, 5.362
2.911, 2.868, 2.475, 2.197, 8.003, 5.315, 3.944, 3.861, 2.718, 97.049, 3.851, 3.0, 2.261, 3.0, 1.566, 5.263, 1.828, 2.0, 5.0, 2.843, 2.792, 1.014, 3.0, 3.431, 2.756, 4.614, 2.051, 1117.74, 22.869, 6268.662, 5.362
2.451, 5.868, 2.409, 2.346, 8.169, 5.498, 3.975, 5.059, 2.528, 89.906, 2.926, 3.0, 2.179, 3.0, 2.615, 2.206, 1.646, 2.0, 5.0, 1.966, 2.719, 1.817, 3.0, 3.744, 2.574, 5.11, 2.769, 1054.967, 22.718, 6159.928, 4.558
4.144, 2.162, 2.238, 2.419, 8.833, 5.881, 3.851, 1.694, 4.607, 88.867, 2.657, 3.0, 2.771, 3.0, 2.135, 3.96, 1.976, 2.0, 5.0, 1.173, 2.255, 2.11, 3.0, 4.76, 2.54, 4.556, 2.555, 741.74, 23.624, 12527.497, 1.072
3.853, 3.003, 2.961, 2.6, 3.22, 5.876, 2.97, 4.096, 3.676, 94.544, 2.696, 3.0, 2.275, 3.0, 2.601, 2.385, 1.762, 2.0, 5.0, 1.433, 2.986, 2.229, 3.0, 4.445, 2.49, 5.695, 2.618, 878.15, 25.263, 12535.309, 1.072
3.151, 5.705, 2.208, 2.507, 5.647, 5.465, 3.642, 3.854, 3.956, 88.309, 2.044, 3.0, 2.931, 3.0, 1.215, 1.294, 1.782, 2.0, 5.0, 1.073, 2.068, 1.547, 3.0, 4.439, 2.436, 5.434, 2.892, 1323.672, 24.369, 12379.424, 5.898
2.827, 5.776, 2.674, 2.399, 9.377, 5.829, 3.6, 1.945, 4.047, 108.262, 3.161, 3.0, 2.084, 3.0, 3.173, 1.858, 1.002, 2.0, 5.0, 2.718, 2.145, 2.267, 3.0, 4.538, 2.165, 5.586, 2.792, 917.222, 24.918, 10318.817, 1.072
3.454, 2.963, 2.691, 2.11, 8.254, 5.752, 3.179, 4.118, 4.875, 80.799, 3.577, 3.0, 2.404, 3.0, 1.309, 5.039, 1.812, 2.0, 5.0, 1.171, 2.71, 2.196, 3.0, 3.269, 2.947, 3.656, 2.372, 1046.576, 25.807, 5528.205, 2.413
2.746, 1.758, 2.376, 2.477, 6.449, 5.468, 2.057, 1.068, 2.463, 78.469, 2.037, 3.0, 2.347, 3.0, 2.074, 2.399, 1.717, 2.0, 5.0, 2.359, 2.92, 1.987, 3.0, 3.811, 2.124, 4.376, 2.355, 1194.107, 23.946, 17667.994, 4.558
2.871, 4.863, 2.236, 2.954, 4.234, 5.824, 3.501, 3.888, 2.618, 86.796, 3.335, 3.0, 2.752, 3.0, 2.681, 1.238, 1.832, 2.0, 5.0, 2.029, 3.356, 1.015, 3.0, 4.023, 2.874, 5.576, 2.893, 879.117, 21.075, 9153.344, 4.021
2.943, 4.613, 2.959, 2.364, 5.647, 5.174, 2.384, 1.994, 4.247, 77.252, 3.838, 3.0, 2.313, 3.0, 1.986, 1.129, 1.117, 2.0, 5.0, 1.384, 3.032, 1.084, 3.0, 4.773, 2.667, 4.874, 2.223, 961.19, 21.354, 14164.358, 5.362
4.086, 2.99, 2.372, 2.335, 7.076, 5.886, 2.464, 3.451, 3.627, 82.666, 3.677, 3.0, 2.727, 3.0, 3.759, 5.408, 1.542, 2.0, 5.0, 2.568, 2.873, 1.788, 3.0, 3.914, 2.405, 3.48, 2.972, 627.258, 19.092, 3891.825, 3.485
2.312, 5.7, 2.739, 2.912, 6.718, 5.562, 3.311, 1.627, 3.248, 110.236, 2.392, 3.0, 2.939, 3.0, 1.967, 3.394, 1.901, 2.0, 5.0, 1.699, 2.21, 2.083, 3.0, 3.655, 2.205, 3.547, 2.624, 709.342, 22.709, 7491.318, 2.413
3.776, 4.623, 2.424, 2.583, 7.006, 5.351, 2.277, 5.498, 2.084, 78.493, 2.878, 3.0, 2.48, 3.0, 2.295, 2.037, 1.669, 2.0, 5.0, 2.844, 3.18, 1.648, 3.0, 3.963, 2.976, 5.188, 2.004, 1095.089, 22.776, 6822.402, 4.558
4.452, 1.673, 2.237, 2.699, 8.886, 5.515, 2.114, 2.64, 4.145, 76.148, 2.418, 3.0, 2.842, 3.0, 3.62, 5.66, 1.08, 2.0, 5.0, 1.007, 3.789, 2.499, 3.0, 3.241, 2.893, 4.138, 2.616, 1141.191, 26.777, 6750.568, 1.072
2.871, 1.982, 2.442, 2.571, 8.872, 5.456, 3.948, 3.699, 4.345, 104.384, 3.23, 3.0, 2.342, 3.0, 2.151, 5.086, 1.262, 2.0, 5.0, 1.888, 2.775, 1.529, 3.0, 4.571, 2.86, 3.866, 2.823, 1402.535, 24.73, 8217.302, 4.021
4.94, 3.603, 2.32, 2.938, 6.506, 5.597, 2.728, 1.505, 2.853, 107.026, 2.798, 3.0, 2.475, 3.0, 1.974, 5.644, 1.787, 2.0, 5.0, 2.546, 3.059, 2.135, 3.0, 3.812, 2.301, 5.424, 2.241, 1548.552, 29.341, 10007.995, 2.413
3.463, 3.546, 2.112, 2.156, 4.128, 5.848, 3.035, 5.105, 4.407, 121.649, 2.098, 3.0, 2.936, 3.0, 3.326, 2.242, 1.415, 2.0, 5.0, 1.611, 3.173, 1.497, 3.0, 3.806, 2.919, 5.735, 2.557, 1752.611, 25.482, 15944.038, 4.021
3.461, 2.923, 2.516, 2.418, 4.495, 5.086, 3.179, 5.625, 4.13, 114.676, 3.034, 3.0, 2.134, 3.0, 2.243, 4.536, 1.245, 2.0, 5.0, 2.821, 2.832, 2.139, 3.0, 3.842, 2.966, 5.363, 2.45, 1380.574, 28.12, 6971.598, 1.072
2.233, 5.986, 2.669, 2.615, 9.472, 5.018, 2.907, 3.138, 2.349, 93.055, 2.293, 3.0, 2.052, 3.0, 1.214, 1.1, 1.02, 2.0, 5.0, 1.77, 2.57, 1.133, 3.0, 4.463, 2.722, 3.443, 2.59, 825.714, 21.22, 12887.238, 5.898
