DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
2.899, 2.078, 3.216, 4.488, 4.965, 2.216, 1.792, 5.176, 2.847, 111.607, 3.385, 3.804, 1.669, 3.008, 2.416, 4.818, 3.92, 4.87, 1.171, 4.531, 5.116, 3.0, 2.768, 3.423, 1.371, 3.325, 2.0, 346.41, 21.933, 3904.264, 1.34
4.825, 3.556, 4.039, 4.48, 3.986, 1.576, 4.286, 1.64, 4.516, 365.215, 1.317, 4.782, 2.516, 2.325, 2.093, 2.764, 3.105, 4.845, 2.212, 1.857, 4.483, 3.0, 4.231, 3.515, 4.511, 3.996, 2.0, 1760.975, 35.386, 12449.066, 2.145
2.176, 1.642, 4.235, 4.141, 7.553, 2.904, 3.151, 1.234, 1.161, 80.381, 3.189, 3.67, 2.643, 1.08, 2.349, 2.105, 1.529, 4.636, 1.274, 1.367, 2.615, 3.0, 4.937, 3.326, 1.234, 3.263, 2.0, 244.943, 21.259, 6718.458, 1.609
3.294, 3.68, 3.968, 2.636, 8.273, 1.372, 2.608, 3.271, 2.048, 311.662, 2.432, 4.062, 2.669, 1.571, 2.531, 3.352, 3.095, 4.763, 2.862, 4.306, 5.299, 3.0, 1.521, 3.586, 1.379, 3.08, 2.0, 2148.359, 38.185, 23151.153, 2.145
3.346, 4.979, 4.852, 3.073, 7.15, 2.641, 2.556, 2.059, 4.554, 59.469, 2.905, 3.91, 3.826, 2.223, 2.37, 5.294, 2.018, 2.594, 1.812, 3.177, 5.485, 3.0, 4.904, 3.615, 4.867, 3.429, 2.0, 202.589, 18.206, 532.523, 1.609
4.645, 5.784, 4.806, 3.785, 5.283, 3.973, 3.045, 3.631, 3.331, 183.436, 2.575, 4.63, 3.058, 2.276, 2.166, 4.862, 2.375, 2.242, 2.779, 1.383, 5.604, 3.0, 2.343, 3.437, 3.591, 3.63, 2.0, 751.598, 28.036, 3997.358, 1.072
2.082, 2.53, 3.925, 2.275, 5.351, 2.615, 2.19, 5.514, 4.977, 225.263, 2.403, 4.029, 3.793, 3.275, 2.637, 2.98, 4.518, 3.646, 3.883, 2.724, 2.467, 3.0, 4.101, 3.653, 3.737, 3.761, 2.0, 737.981, 26.255, 2943.382, 0.0
3.727, 5.766, 4.967, 2.809, 3.458, 1.483, 3.931, 2.694, 3.825, 390.245, 3.829, 3.16, 1.747, 1.752, 2.974, 3.961, 3.271, 4.464, 1.068, 2.405, 3.232, 3.0, 2.386, 3.088, 1.908, 3.803, 2.0, 1483.418, 34.307, 13459.381, 2.949
2.248, 2.677, 4.863, 2.44, 4.522, 3.661, 2.903, 4.433, 3.711, 105.879, 3.125, 4.223, 1.362, 3.962, 2.614, 1.857, 2.154, 4.096, 2.107, 2.005, 5.929, 3.0, 1.247, 3.798, 4.413, 3.857, 2.0, 607.932, 25.89, 7265.087, 1.072
4.852, 1.904, 4.156, 2.53, 3.459, 3.501, 1.467, 5.115, 4.87, 373.894, 1.821, 4.306, 3.226, 3.093, 2.157, 1.119, 2.649, 4.294, 2.04, 1.2, 2.7, 3.0, 2.624, 3.151, 4.883, 3.615, 2.0, 1302.519, 32.412, 24810.906, 1.072
2.471, 2.657, 3.537, 4.864, 6.19, 1.995, 3.099, 3.818, 1.43, 245.849, 1.419, 3.542, 2.561, 2.914, 2.14, 4.746, 3.618, 2.239, 2.957, 1.117, 5.128, 3.0, 3.637, 3.029, 4.07, 3.97, 2.0, 1244.387, 33.381, 4164.571, 0.268
4.24, 1.229, 3.055, 2.721, 5.085, 2.158, 3.704, 3.711, 2.37, 275.474, 3.329, 4.724, 4.708, 2.619, 2.351, 1.296, 2.782, 3.514, 2.59, 3.361, 2.189, 3.0, 5.428, 3.201, 4.759, 3.805, 2.0, 667.096, 26.173, 3396.116, 0.536
4.937, 5.671, 3.616, 2.599, 6.074, 1.387, 2.431, 3.045, 2.544, 250.772, 1.586, 3.226, 3.444, 2.382, 2.211, 3.143, 4.442, 4.7, 1.761, 2.784, 2.657, 3.0, 4.646, 3.183, 2.807, 3.027, 2.0, 750.641, 27.135, 6618.969, 1.34
4.113, 1.031, 3.591, 3.79, 7.078, 2.687, 1.358, 5.022, 4.821, 287.076, 1.178, 3.963, 2.487, 2.196, 2.786, 5.651, 4.481, 4.58, 2.995, 1.466, 5.683, 3.0, 1.238, 3.912, 3.096, 3.074, 2.0, 1602.72, 33.927, 15460.645, 0.268
3.902, 1.322, 4.879, 4.758, 7.386, 3.669, 3.886, 2.597, 1.147, 281.614, 3.62, 4.025, 1.974, 2.929, 2.373, 5.607, 4.509, 4.831, 3.872, 2.229, 3.625, 3.0, 3.7, 3.784, 3.086, 3.936, 2.0, 1617.374, 35.411, 4303.813, 0.0
2.188, 3.838, 4.64, 2.01, 6.231, 1.428, 2.785, 1.464, 2.613, 346.256, 2.443, 4.051, 3.736, 1.91, 2.078, 5.578, 4.745, 3.609, 3.116, 2.639, 2.558, 3.0, 3.732, 3.051, 1.581, 3.683, 2.0, 1345.653, 33.951, 5772.114, 1.609
2.569, 5.11, 3.826, 3.564, 3.53, 3.468, 4.929, 1.05, 2.304, 347.742, 1.7, 4.623, 3.269, 1.577, 2.879, 1.509, 4.959, 4.91, 3.883, 3.582, 2.041, 3.0, 4.776, 3.537, 3.15, 3.519, 2.0, 1382.413, 32.145, 5943.654, 0.0
2.181, 3.101, 3.316, 4.733, 6.308, 2.257, 3.89, 5.68, 4.293, 386.856, 3.794, 3.988, 4.231, 3.373, 2.439, 4.886, 1.535, 2.472, 2.517, 4.227, 2.879, 3.0, 1.803, 3.813, 4.424, 3.048, 2.0, 815.69, 27.456, 2292.057, 0.0
2.309, 4.342, 4.413, 3.826, 4.16, 2.962, 1.533, 4.656, 3.557, 336.346, 1.265, 3.299, 2.293, 1.41, 2.965, 4.029, 1.841, 2.759, 3.966, 2.617, 5.696, 3.0, 3.628, 3.078, 4.281, 3.39, 2.0, 1552.047, 34.578, 7243.147, 0.268
3.466, 5.284, 4.421, 4.894, 3.226, 1.136, 4.122, 2.341, 3.554, 136.131, 3.81, 3.621, 4.663, 3.476, 2.135, 3.811, 3.334, 4.811, 1.783, 3.097, 2.172, 3.0, 3.073, 3.218, 1.054, 3.595, 2.0, 189.15, 18.252, 1900.991, 2.145
2.782, 4.933, 4.891, 2.207, 4.473, 3.145, 3.977, 2.757, 1.435, 295.726, 2.417, 3.265, 3.643, 3.273, 2.044, 2.805, 1.792, 4.451, 2.969, 3.264, 2.844, 3.0, 4.866, 3.162, 4.162, 3.848, 2.0, 965.328, 30.752, 5517.947, 0.536
4.636, 4.373, 4.995, 3.224, 3.305, 2.652, 1.012, 5.621, 4.009, 161.889, 2.121, 3.491, 1.708, 3.394, 2.199, 1.006, 3.688, 4.849, 2.55, 1.277, 4.404, 3.0, 2.9, 3.251, 4.099, 3.126, 2.0, 703.058, 27.143, 8631.121, 0.536
3.699, 3.061, 3.143, 4.362, 4.903, 1.293, 2.576, 1.49, 4.782, 270.866, 2.928, 4.14, 3.891, 1.612, 2.872, 1.056, 4.428, 4.591, 2.599, 1.839, 2.995, 3.0, 1.248, 3.226, 3.232, 3.342, 2.0, 1057.195, 29.921, 15308.631, 1.072
2.847, 2.339, 4.724, 4.487, 9.911, 3.122, 2.172, 4.996, 3.475, 292.867, 2.318, 4.142, 1.285, 2.902, 2.056, 2.519, 4.12, 4.968, 1.933, 1.495, 2.836, 3.0, 3.628, 3.512, 2.673, 3.876, 2.0, 550.764, 25.8, 14674.036, 2.145
2.514, 2.255, 4.451, 2.731, 3.765, 2.08, 4.57, 3.949, 3.108, 157.385, 1.166, 3.837, 1.283, 1.346, 2.841, 2.417, 1.61, 3.783, 1.244, 4.647, 3.338, 3.0, 4.043, 3.084, 4.072, 3.117, 2.0, 699.285, 26.781, 6386.201, 1.877
3.436, 5.556, 4.128, 4.043, 8.27, 2.007, 2.757, 3.776, 4.12, 317.856, 1.108, 3.603, 1.425, 2.039, 2.665, 2.247, 4.354, 2.281, 1.32, 3.383, 4.107, 3.0, 5.676, 3.166, 2.022, 3.166, 2.0, 510.38, 24.342, 5235.458, 1.877
2.738, 4.594, 3.386, 2.077, 6.009, 1.856, 4.557, 2.917, 2.851, 162.567, 1.662, 4.062, 4.098, 2.405, 2.661, 4.12, 3.866, 2.111, 2.212, 4.301, 5.649, 3.0, 1.232, 3.683, 2.771, 3.134, 2.0, 679.171, 26.355, 4442.243, 1.34
3.396, 5.577, 3.362, 4.642, 9.886, 1.841, 2.124, 5.038, 2.445, 374.17, 1.126, 4.097, 4.795, 1.932, 2.253, 1.163, 4.504, 4.649, 2.281, 1.87, 5.774, 3.0, 5.09, 3.936, 1.25, 3.061, 2.0, 663.774, 27.613, 9436.478, 1.072
3.601, 4.317, 4.636, 2.681, 9.496, 2.806, 4.641, 3.833, 3.384, 295.308, 1.312, 3.061, 4.629, 2.658, 2.097, 4.409, 1.295, 3.756, 3.754, 1.841, 4.651, 3.0, 1.94, 3.101, 1.022, 3.274, 2.0, 1342.108, 35.148, 13349.068, 1.34
4.021, 4.314, 3.567, 4.092, 4.287, 1.771, 4.676, 2.115, 1.212, 337.115, 3.213, 3.35, 3.413, 3.47, 2.59, 2.335, 2.472, 2.942, 2.134, 1.46, 2.814, 3.0, 2.764, 3.565, 3.911, 3.179, 2.0, 1434.603, 34.419, 8133.809, 0.0
3.584, 5.502, 4.006, 4.035, 5.64, 1.409, 1.068, 3.041, 3.451, 236.013, 2.333, 4.739, 1.568, 2.964, 2.891, 2.219, 1.754, 4.894, 1.256, 4.45, 5.734, 3.0, 3.952, 3.561, 1.293, 3.946, 2.0, 693.134, 27.124, 13781.744, 3.217
3.367, 3.424, 4.558, 3.081, 9.558, 1.93, 2.633, 2.656, 2.192, 70.367, 3.503, 3.516, 2.558, 2.999, 2.294, 2.041, 4.546, 3.289, 3.82, 2.908, 2.905, 3.0, 3.631, 3.889, 4.007, 3.79, 2.0, 293.159, 20.541, 1388.601, 0.536
3.449, 2.923, 3.908, 2.169, 6.657, 1.979, 4.046, 3.429, 2.325, 326.939, 3.602, 3.592, 3.302, 3.647, 2.392, 1.058, 4.754, 3.561, 3.503, 3.631, 5.606, 3.0, 3.846, 3.224, 3.933, 3.773, 2.0, 926.144, 28.498, 6382.743, 0.0
3.164, 3.946, 4.513, 4.666, 5.98, 2.427, 4.416, 1.366, 4.611, 175.367, 1.125, 3.406, 3.896, 1.699, 2.794, 4.702, 3.346, 3.219, 1.553, 1.335, 5.459, 3.0, 3.523, 3.142, 1.278, 3.661, 2.0, 658.572, 26.551, 6278.327, 1.877
3.086, 4.866, 3.125, 2.112, 9.951, 1.744, 4.425, 2.336, 3.562, 190.379, 1.645, 3.771, 4.865, 1.779, 2.562, 4.481, 4.716, 4.453, 1.413, 1.413, 5.008, 3.0, 3.104, 3.554, 2.491, 3.12, 2.0, 604.647, 25.969, 6335.216, 1.34
4.993, 2.336, 3.859, 2.971, 4.669, 2.611, 3.242, 2.596, 2.041, 134.571, 3.91, 3.046, 1.168, 3.615, 2.182, 2.448, 3.11, 4.946, 3.56, 3.725, 5.657, 3.0, 2.814, 3.649, 1.585, 3.131, 2.0, 967.709, 30.541, 10738.403, 0.804
2.757, 5.495, 3.006, 2.075, 6.469, 1.322, 1.794, 2.669, 1.667, 35.001, 2.34, 3.742, 2.177, 3.988, 2.602, 2.663, 3.555, 2.855, 1.579, 3.672, 2.986, 3.0, 4.538, 3.701, 4.831, 3.818, 2.0, 100.166, 14.864, 545.431, 1.072
2.028, 5.885, 3.841, 4.633, 8.3, 2.152, 1.818, 4.571, 4.778, 135.583, 3.294, 4.807, 1.31, 3.158, 2.405, 4.868, 4.895, 2.322, 2.782, 1.283, 5.579, 3.0, 5.288, 3.451, 1.54, 3.184, 2.0, 168.997, 17.37, 844.511, 0.536
3.099, 5.197, 3.562, 2.283, 5.018, 3.126, 3.086, 3.647, 3.498, 187.619, 3.909, 3.282, 2.436, 1.822, 2.054, 2.58, 4.972, 4.869, 2.874, 2.911, 5.936, 3.0, 4.809, 3.054, 2.852, 3.641, 2.0, 1233.303, 31.603, 4747.087, 0.0
4.355, 2.128, 4.531, 3.846, 8.534, 2.076, 2.788, 1.196, 4.75, 138.769, 1.64, 4.694, 3.441, 3.309, 2.357, 1.836, 1.603, 3.249, 2.761, 1.952, 5.776, 3.0, 1.903, 3.292, 1.011, 3.84, 2.0, 636.63, 27.012, 17570.267, 1.609
3.372, 2.301, 4.218, 3.367, 3.484, 1.813, 2.664, 5.104, 1.006, 175.425, 3.049, 4.683, 4.449, 2.233, 2.275, 5.047, 4.192, 4.694, 1.073, 3.045, 2.918, 3.0, 5.829, 3.904, 2.553, 3.407, 2.0, 243.872, 19.816, 1592.588, 3.217
2.811, 2.899, 3.201, 3.629, 8.68, 2.47, 3.39, 4.111, 4.712, 155.62, 1.129, 4.288, 3.978, 1.925, 2.527, 2.345, 4.955, 2.748, 2.748, 2.952, 4.143, 3.0, 1.553, 3.095, 4.294, 3.58, 2.0, 570.18, 24.152, 4639.101, 0.536
2.77, 4.075, 4.144, 4.519, 6.077, 3.825, 1.269, 1.912, 4.925, 276.257, 3.135, 4.983, 1.853, 1.518, 2.612, 1.74, 1.194, 4.828, 1.502, 3.917, 5.645, 3.0, 2.627, 3.893, 4.07, 3.849, 2.0, 902.225, 28.636, 21790.091, 2.145
3.646, 2.757, 3.612, 3.435, 8.572, 3.124, 3.122, 5.248, 2.701, 208.443, 1.996, 4.962, 1.91, 1.14, 2.588, 5.976, 4.279, 4.65, 3.575, 3.338, 4.206, 3.0, 4.984, 3.046, 4.709, 3.29, 2.0, 1168.324, 30.513, 1758.99, 0.0
4.624, 4.921, 3.345, 4.953, 4.287, 3.857, 4.737, 4.76, 1.735, 236.346, 3.151, 3.139, 2.96, 3.792, 2.584, 2.26, 3.928, 3.037, 3.87, 1.661, 2.426, 3.0, 4.365, 3.982, 4.109, 3.143, 2.0, 889.072, 28.943, 2046.56, 0.0
3.15, 3.856, 3.048, 3.75, 6.976, 1.397, 2.285, 2.504, 2.392, 142.843, 2.165, 3.877, 2.607, 2.89, 2.894, 5.901, 3.862, 4.915, 2.277, 4.096, 2.741, 3.0, 5.736, 3.757, 1.371, 3.16, 2.0, 294.895, 20.883, 1486.649, 0.0
2.741, 4.8, 4.965, 4.457, 3.774, 3.27, 1.396, 3.611, 2.786, 155.053, 1.756, 3.763, 2.023, 2.103, 2.361, 5.425, 2.607, 4.455, 3.877, 3.427, 4.137, 3.0, 1.646, 3.894, 4.944, 3.715, 2.0, 667.755, 26.404, 3044.259, 0.268
4.276, 2.363, 4.022, 2.249, 4.49, 2.493, 4.675, 3.182, 4.605, 79.893, 3.047, 4.063, 1.439, 2.943, 2.862, 2.361, 3.696, 2.488, 3.556, 3.765, 5.056, 3.0, 4.995, 3.338, 4.156, 3.962, 2.0, 332.106, 20.851, 1243.027, 0.0
2.412, 5.086, 4.722, 2.992, 3.481, 1.495, 1.258, 3.723, 3.684, 131.718, 3.653, 3.174, 4.562, 2.401, 2.38, 4.798, 3.571, 3.502, 1.812, 3.784, 5.189, 3.0, 3.102, 3.849, 3.688, 3.191, 2.0, 308.309, 20.454, 1560.52, 2.145
4.696, 4.858, 3.479, 2.272, 4.748, 2.822, 2.024, 4.239, 4.3, 112.873, 3.183, 3.416, 3.117, 3.707, 2.493, 3.503, 3.005, 2.179, 2.017, 1.268, 4.88, 3.0, 2.897, 3.874, 2.746, 3.996, 2.0, 377.628, 22.384, 4392.563, 0.0
2.739, 1.065, 4.849, 4.729, 5.77, 2.624, 3.55, 5.359, 1.638, 33.97, 3.006, 3.926, 3.904, 3.93, 2.97, 5.514, 4.816, 3.689, 1.534, 3.057, 4.82, 3.0, 1.939, 3.759, 1.724, 3.555, 2.0, 85.425, 14.278, 478.379, 2.145
2.95, 4.579, 4.709, 3.767, 3.491, 3.716, 2.41, 1.875, 4.661, 269.218, 2.037, 3.657, 3.975, 1.453, 2.977, 1.726, 2.795, 4.508, 1.329, 2.596, 2.18, 3.0, 4.674, 3.159, 4.152, 3.191, 2.0, 486.028, 23.463, 7508.13, 1.609
3.003, 2.044, 3.792, 3.016, 3.532, 2.364, 2.878, 5.513, 1.602, 21.011, 2.323, 4.347, 1.74, 1.058, 2.987, 1.521, 4.841, 4.001, 3.742, 1.63, 4.408, 3.0, 2.813, 3.883, 4.007, 3.614, 2.0, 156.364, 17.169, 868.949, 0.0
4.05, 2.865, 3.575, 3.843, 3.285, 2.362, 2.007, 4.927, 2.409, 368.594, 2.602, 4.493, 3.313, 3.659, 2.394, 3.165, 2.829, 2.698, 1.151, 2.262, 5.893, 3.0, 3.337, 3.821, 1.473, 3.849, 2.0, 835.51, 29.201, 17199.201, 1.609
2.162, 4.714, 4.314, 2.882, 7.539, 1.4, 4.985, 3.147, 2.005, 201.681, 3.946, 4.668, 4.027, 1.272, 2.933, 2.61, 4.634, 2.539, 2.113, 4.807, 2.911, 3.0, 2.442, 3.053, 3.44, 3.798, 2.0, 407.285, 22.566, 1782.963, 2.145
4.231, 1.027, 3.71, 2.502, 4.399, 1.686, 2.128, 2.893, 4.253, 46.56, 3.023, 4.594, 3.725, 3.972, 2.252, 4.222, 4.893, 2.723, 2.406, 4.711, 3.004, 3.0, 1.467, 3.938, 2.208, 3.395, 2.0, 94.102, 14.426, 1299.222, 1.34
3.175, 1.309, 3.367, 3.394, 3.043, 1.434, 1.399, 1.578, 1.825, 100.682, 1.223, 3.082, 1.83, 1.722, 2.323, 3.665, 4.635, 4.085, 1.308, 3.249, 2.076, 3.0, 5.439, 3.588, 4.591, 3.756, 2.0, 285.857, 20.394, 2825.375, 1.34
4.109, 5.95, 4.894, 3.819, 4.073, 3.547, 4.486, 4.105, 3.389, 195.124, 3.985, 4.236, 2.936, 3.08, 2.793, 4.77, 1.188, 4.631, 2.629, 2.31, 3.574, 3.0, 2.982, 3.311, 3.181, 3.133, 2.0, 813.087, 29.042, 2548.918, 1.072
4.027, 1.946, 4.239, 2.02, 6.615, 2.503, 3.341, 3.224, 3.859, 265.888, 2.918, 3.155, 4.399, 3.753, 2.092, 4.986, 4.51, 3.717, 2.362, 3.777, 3.488, 3.0, 2.958, 3.242, 3.08, 3.706, 2.0, 1043.841, 29.738, 5342.952, 0.536
3.853, 4.485, 3.979, 2.723, 9.612, 3.825, 2.191, 4.03, 3.931, 209.649, 1.422, 4.877, 2.541, 1.905, 2.229, 4.499, 1.566, 4.016, 1.133, 1.1, 4.637, 3.0, 3.53, 3.696, 1.85, 3.998, 2.0, 980.278, 30.819, 19486.405, 2.145
3.744, 1.382, 4.922, 4.858, 9.428, 1.105, 2.717, 5.291, 1.212, 149.804, 3.191, 3.647, 2.672, 3.055, 2.179, 1.488, 4.565, 3.942, 2.434, 3.571, 3.66, 3.0, 3.857, 3.044, 4.887, 3.986, 2.0, 344.724, 21.79, 1840.633, 1.072
2.695, 4.708, 4.381, 3.026, 4.295, 2.064, 3.529, 2.608, 2.278, 226.429, 1.02, 3.542, 3.004, 3.305, 2.782, 1.88, 3.101, 2.194, 1.545, 2.769, 2.284, 3.0, 4.892, 3.666, 4.12, 3.977, 2.0, 427.386, 23.038, 4052.127, 1.877
4.347, 5.079, 4.927, 2.552, 4.885, 1.062, 2.741, 2.934, 1.561, 334.912, 2.453, 3.218, 2.861, 2.449, 2.678, 4.915, 1.566, 3.395, 2.21, 4.831, 2.47, 3.0, 4.47, 3.299, 3.605, 3.35, 2.0, 891.249, 29.371, 3854.727, 1.072
3.832, 4.425, 3.776, 2.488, 3.1, 1.163, 2.15, 3.352, 2.017, 158.086, 2.507, 4.427, 2.588, 3.255, 2.241, 4.141, 1.817, 2.16, 1.898, 1.173, 5.411, 3.0, 5.701, 3.436, 2.789, 3.828, 2.0, 323.245, 22.15, 2729.274, 2.145
3.651, 1.212, 4.637, 2.457, 7.389, 3.015, 2.071, 2.696, 4.77, 353.257, 1.691, 3.149, 4.353, 3.662, 2.032, 3.772, 4.744, 4.102, 3.219, 3.154, 2.042, 3.0, 1.692, 3.15, 4.618, 3.611, 2.0, 1084.383, 29.278, 10159.511, 0.268
3.895, 5.168, 4.403, 2.309, 4.572, 3.593, 2.492, 1.737, 1.084, 294.599, 3.425, 4.021, 2.502, 2.207, 2.745, 3.668, 2.747, 2.641, 3.903, 1.035, 4.114, 3.0, 2.872, 3.57, 3.277, 3.863, 2.0, 1348.871, 34.775, 10169.982, 0.0
3.579, 3.255, 4.811, 2.61, 8.29, 2.477, 4.141, 3.86, 3.899, 35.25, 1.647, 4.322, 1.081, 2.466, 2.123, 1.241, 4.09, 3.964, 3.278, 4.405, 4.135, 3.0, 2.831, 3.073, 2.205, 3.512, 2.0, 248.195, 19.421, 2075.755, 0.0
2.217, 3.248, 3.295, 3.506, 3.202, 2.159, 4.361, 4.992, 4.922, 276.155, 3.874, 4.381, 2.674, 2.393, 2.262, 2.82, 1.521, 4.835, 3.523, 3.307, 2.672, 3.0, 2.042, 3.699, 1.63, 3.276, 2.0, 1614.415, 35.726, 9523.742, 0.268
4.307, 5.777, 4.449, 3.305, 5.561, 1.497, 4.367, 1.839, 1.535, 349.883, 1.257, 3.328, 3.21, 2.744, 2.268, 5.402, 3.595, 3.496, 3.887, 4.254, 2.992, 3.0, 2.903, 3.821, 3.481, 3.791, 2.0, 2110.815, 37.5, 4160.555, 0.804
4.875, 1.946, 4.311, 3.112, 6.574, 2.218, 3.913, 1.624, 3.021, 322.801, 1.71, 3.167, 1.685, 1.237, 2.411, 5.293, 4.363, 4.247, 3.397, 4.581, 3.987, 3.0, 5.492, 3.79, 2.61, 3.236, 2.0, 2049.103, 36.45, 6091.293, 0.268
2.233, 3.738, 3.621, 3.653, 5.314, 1.395, 1.925, 2.875, 2.994, 28.745, 2.887, 4.638, 2.432, 2.178, 2.567, 1.92, 2.623, 2.853, 1.529, 3.519, 4.59, 3.0, 1.569, 3.235, 1.233, 3.986, 2.0, 104.662, 15.414, 2252.674, 2.681
2.613, 1.412, 3.635, 4.267, 3.947, 1.851, 2.767, 3.466, 3.421, 272.809, 3.562, 3.229, 1.98, 2.098, 2.136, 3.376, 2.73, 2.689, 2.163, 2.92, 3.306, 3.0, 1.852, 3.773, 3.473, 3.824, 2.0, 1281.33, 32.279, 12210.97, 0.0
4.336, 4.19, 4.891, 4.939, 9.159, 1.058, 3.379, 5.506, 3.276, 374.758, 1.478, 3.361, 1.877, 2.521, 2.801, 3.73, 4.146, 4.308, 2.142, 4.519, 4.722, 3.0, 4.999, 3.016, 2.186, 3.268, 2.0, 953.969, 29.135, 4701.03, 1.34
3.885, 5.988, 3.161, 2.17, 4.547, 2.96, 3.554, 5.11, 3.186, 215.004, 2.014, 4.196, 4.625, 2.138, 2.923, 4.17, 3.862, 2.039, 2.269, 2.204, 2.566, 3.0, 3.646, 3.393, 2.963, 3.494, 2.0, 899.025, 29.0, 2426.384, 0.536
4.818, 2.73, 3.068, 3.518, 3.971, 3.599, 3.782, 2.911, 1.272, 243.422, 2.933, 3.502, 1.439, 1.399, 2.778, 1.445, 3.976, 2.398, 1.888, 4.166, 3.167, 3.0, 4.739, 3.047, 1.157, 3.974, 2.0, 1124.721, 31.752, 12186.985, 1.072
2.535, 4.794, 3.857, 3.167, 8.686, 2.788, 2.878, 3.961, 1.373, 166.997, 3.884, 4.895, 3.992, 3.589, 2.303, 3.081, 1.985, 4.892, 1.651, 2.462, 4.466, 3.0, 5.574, 3.084, 4.777, 3.656, 2.0, 317.003, 21.916, 1576.78, 1.609
4.937, 1.048, 3.625, 3.584, 9.723, 2.499, 4.193, 1.904, 4.515, 220.169, 3.437, 3.008, 3.166, 2.356, 2.42, 3.659, 1.054, 3.528, 3.71, 4.669, 4.567, 3.0, 1.11, 3.079, 4.219, 3.572, 2.0, 1057.843, 29.675, 9665.637, 0.0
4.731, 5.656, 4.321, 2.176, 3.814, 1.536, 1.513, 4.789, 2.779, 385.313, 2.308, 3.76, 3.782, 2.58, 2.08, 3.47, 1.092, 4.172, 1.379, 3.283, 4.58, 3.0, 5.009, 3.433, 2.431, 3.849, 2.0, 1774.333, 37.425, 11150.976, 2.145
4.468, 5.105, 3.28, 2.763, 7.514, 1.596, 3.599, 3.894, 2.223, 252.308, 2.545, 3.921, 4.008, 3.94, 2.663, 4.156, 3.127, 3.526, 1.628, 3.053, 2.651, 3.0, 4.61, 3.578, 2.715, 3.457, 2.0, 702.92, 27.089, 3252.267, 1.072
2.867, 4.032, 3.402, 2.955, 5.06, 1.902, 4.061, 1.268, 2.643, 210.87, 2.27, 3.727, 3.918, 1.185, 2.905, 1.537, 4.477, 4.156, 3.602, 2.985, 5.691, 3.0, 3.842, 3.704, 1.756, 3.832, 2.0, 1930.416, 37.235, 10789.597, 0.536
4.541, 4.166, 4.739, 4.955, 8.213, 3.033, 3.289, 1.747, 1.459, 242.542, 1.39, 4.193, 1.539, 1.375, 2.958, 4.589, 1.398, 2.282, 3.28, 4.045, 4.079, 3.0, 3.643, 3.156, 2.403, 3.413, 2.0, 1073.787, 31.239, 6109.305, 0.0
4.009, 3.07, 4.908, 4.064, 4.864, 2.954, 2.922, 5.814, 2.173, 296.457, 2.902, 4.355, 3.223, 1.796, 2.052, 2.318, 1.122, 2.365, 1.691, 2.235, 3.853, 3.0, 2.042, 3.053, 3.178, 3.516, 2.0, 1179.232, 33.427, 11484.767, 2.145
2.416, 4.257, 4.452, 4.875, 4.572, 1.559, 4.501, 5.597, 3.291, 358.495, 2.063, 3.89, 3.576, 3.075, 2.166, 4.847, 1.496, 2.886, 3.551, 4.553, 3.841, 3.0, 3.676, 3.751, 3.54, 3.121, 2.0, 617.956, 26.017, 2281.254, 0.536
2.422, 3.137, 4.127, 4.167, 7.83, 1.385, 3.734, 4.112, 1.136, 326.147, 3.19, 4.624, 2.488, 3.667, 2.114, 5.985, 1.282, 3.265, 1.208, 2.41, 2.887, 3.0, 3.184, 3.758, 1.174, 3.188, 2.0, 583.971, 27.075, 5232.512, 3.217
4.224, 2.022, 4.411, 3.082, 6.785, 2.688, 1.004, 2.898, 2.718, 138.156, 2.874, 4.947, 2.665, 2.987, 2.729, 5.392, 3.648, 3.219, 2.338, 3.758, 5.69, 3.0, 4.03, 3.1, 3.429, 3.534, 2.0, 276.841, 19.925, 2549.791, 1.072
3.817, 3.47, 3.854, 4.061, 3.555, 3.673, 2.665, 4.952, 4.134, 285.395, 3.913, 4.828, 1.367, 1.476, 2.292, 5.997, 4.163, 4.055, 1.361, 3.136, 4.888, 3.0, 3.241, 3.964, 4.311, 3.099, 2.0, 638.414, 25.278, 4196.616, 1.609
3.077, 5.304, 4.225, 2.85, 8.071, 1.33, 3.089, 1.276, 4.243, 362.916, 2.814, 4.99, 2.091, 3.156, 2.976, 1.78, 1.2, 3.7, 2.532, 1.132, 4.796, 3.0, 4.608, 3.873, 3.974, 3.468, 2.0, 839.026, 28.654, 10240.89, 2.145
4.689, 1.582, 3.308, 2.066, 4.491, 2.93, 4.756, 1.921, 2.977, 142.85, 1.104, 3.437, 3.293, 2.424, 2.796, 1.12, 2.857, 2.735, 3.321, 1.118, 3.544, 3.0, 2.078, 3.659, 4.798, 3.148, 2.0, 1910.688, 37.094, 10358.987, 0.268
3.505, 1.552, 3.872, 3.523, 6.696, 1.647, 2.106, 3.807, 4.476, 275.243, 1.627, 4.722, 1.692, 1.323, 2.05, 5.377, 4.1, 3.601, 3.854, 1.317, 3.78, 3.0, 1.756, 3.606, 3.744, 3.58, 2.0, 1223.441, 31.557, 9752.903, 0.536
