DATA, AA, ACAP, AEXP, B, CPLX, DOCU, ETAT, FLEX, KLOC, LTEX, PCAP, PCON, PLEX, PMAT, PR, PREC, PVOL, RELY, RESL, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, EFFORT-, MONTHS-, DEFECTS-, RISKS-
2.648, 5.915, 4.622, 3.438, 5.209, 1.149, 3.951, 4.643, 1.499, 127.841, 2.169, 4.197, 2.518, 3.918, 2.584, 4.787, 4.513, 3.044, 2.363, 3.875, 2.743, 3.0, 3.014, 3.512, 1.864, 3.188, 2.0, 426.716, 23.305, 436.859, 2.145
2.583, 1.676, 3.352, 3.493, 4.593, 2.419, 1.643, 1.011, 1.839, 289.503, 1.422, 3.038, 2.195, 2.251, 2.134, 1.373, 4.643, 4.263, 1.267, 3.929, 5.192, 3.0, 1.555, 3.676, 2.076, 3.905, 2.0, 2582.124, 40.382, 65174.576, 1.609
4.093, 4.769, 4.283, 3.332, 8.866, 3.34, 1.353, 4.073, 4.788, 141.184, 2.931, 3.9, 4.929, 2.406, 2.596, 5.882, 2.422, 3.97, 1.239, 1.714, 5.507, 3.0, 4.501, 3.745, 2.277, 3.612, 2.0, 455.847, 24.087, 2884.065, 1.609
4.511, 3.272, 3.506, 3.75, 6.372, 3.85, 1.417, 4.913, 3.075, 310.389, 2.658, 4.93, 1.111, 1.045, 2.961, 3.584, 2.103, 2.707, 1.547, 3.277, 5.92, 3.0, 2.309, 3.393, 1.861, 3.898, 2.0, 2016.301, 38.325, 23729.245, 1.877
4.189, 1.406, 4.583, 3.908, 5.975, 1.425, 2.455, 2.607, 2.394, 273.318, 2.47, 4.098, 2.807, 2.096, 2.995, 2.979, 1.28, 3.572, 1.099, 2.53, 2.801, 3.0, 4.775, 3.815, 3.908, 3.581, 2.0, 508.331, 25.01, 11891.124, 3.217
3.878, 4.548, 4.335, 2.97, 8.562, 3.111, 3.045, 1.282, 1.432, 358.753, 3.31, 4.286, 4.359, 1.558, 2.355, 3.44, 3.452, 3.438, 3.601, 1.608, 5.804, 3.0, 1.18, 3.983, 4.797, 3.859, 2.0, 1595.429, 35.169, 5374.027, 0.0
4.61, 4.513, 4.984, 3.719, 7.619, 1.889, 3.338, 5.655, 1.291, 178.243, 1.559, 3.582, 1.862, 1.049, 2.983, 5.939, 4.258, 3.352, 3.544, 4.377, 3.829, 3.0, 2.031, 3.771, 2.747, 3.286, 2.0, 981.035, 29.196, 1172.566, 0.804
2.239, 2.736, 4.238, 4.087, 9.599, 3.856, 1.697, 5.277, 4.192, 78.57, 1.266, 4.545, 2.658, 3.457, 2.755, 4.028, 1.302, 4.053, 1.229, 1.264, 5.927, 3.0, 5.884, 3.204, 2.416, 3.923, 2.0, 150.738, 17.145, 2401.496, 2.145
3.474, 5.043, 3.072, 2.551, 7.807, 3.069, 1.155, 1.843, 4.368, 191.002, 2.773, 3.456, 3.458, 3.941, 2.52, 5.71, 2.464, 4.346, 1.92, 3.352, 4.029, 3.0, 1.303, 3.871, 3.974, 3.823, 2.0, 708.209, 26.256, 5395.898, 1.072
3.142, 1.107, 3.122, 2.529, 4.212, 1.258, 3.034, 5.318, 3.272, 80.151, 1.105, 4.119, 3.225, 2.041, 2.314, 2.121, 2.991, 4.527, 2.571, 1.178, 4.115, 3.0, 3.873, 3.457, 2.121, 3.178, 2.0, 439.333, 23.924, 8150.677, 1.072
2.949, 5.956, 4.065, 3.936, 6.241, 2.809, 2.05, 2.929, 4.388, 193.092, 1.469, 4.196, 3.422, 1.722, 2.967, 1.898, 4.843, 3.857, 3.878, 2.574, 4.289, 3.0, 3.603, 3.012, 2.718, 3.39, 2.0, 853.062, 28.081, 2094.737, 0.0
3.588, 3.844, 4.512, 4.221, 5.041, 3.153, 2.216, 1.02, 2.771, 300.941, 1.441, 4.747, 2.192, 1.887, 2.547, 2.781, 2.842, 4.8, 3.911, 4.423, 4.915, 3.0, 4.08, 3.339, 4.887, 3.811, 2.0, 1290.164, 31.984, 3909.932, 0.0
2.954, 1.498, 3.444, 3.721, 6.91, 2.538, 1.818, 1.895, 4.597, 69.553, 1.725, 4.75, 3.005, 2.12, 2.078, 4.26, 2.075, 2.587, 3.587, 3.842, 4.495, 3.0, 3.445, 3.075, 3.669, 3.385, 2.0, 230.13, 18.949, 1781.912, 0.0
2.207, 2.842, 4.276, 4.394, 7.903, 2.628, 1.969, 4.703, 3.591, 30.771, 2.386, 4.396, 3.516, 1.304, 2.434, 2.582, 2.233, 4.065, 3.996, 3.898, 4.634, 3.0, 3.308, 3.139, 4.488, 4.0, 2.0, 146.166, 16.516, 298.408, 0.0
4.062, 2.859, 4.941, 2.158, 6.223, 2.029, 4.32, 4.443, 1.345, 102.98, 3.908, 4.064, 1.205, 2.601, 2.27, 5.763, 1.384, 3.336, 3.107, 2.162, 4.654, 3.0, 3.354, 3.505, 2.339, 3.859, 2.0, 536.538, 26.608, 1523.621, 0.0
3.717, 1.531, 3.083, 2.49, 3.845, 1.756, 4.791, 1.142, 3.327, 215.699, 2.984, 3.24, 3.888, 3.368, 2.238, 2.756, 2.542, 2.453, 2.289, 3.637, 2.18, 3.0, 3.008, 3.001, 2.973, 3.766, 2.0, 763.499, 27.908, 6750.209, 0.0
2.324, 2.244, 3.604, 3.484, 7.192, 3.451, 2.963, 4.313, 4.899, 113.067, 3.726, 4.342, 1.161, 1.17, 2.851, 1.541, 2.006, 4.628, 3.436, 1.361, 5.321, 3.0, 5.717, 3.109, 1.276, 3.099, 2.0, 646.422, 26.888, 5726.479, 0.0
3.27, 2.449, 3.255, 2.11, 7.659, 3.716, 3.95, 5.667, 1.963, 76.636, 2.359, 4.132, 1.231, 2.867, 2.685, 1.948, 2.526, 3.423, 1.905, 2.829, 2.588, 3.0, 2.014, 3.053, 1.757, 3.083, 2.0, 671.743, 27.398, 4820.919, 2.413
3.414, 1.343, 3.123, 4.988, 3.175, 1.414, 1.306, 2.222, 2.897, 323.733, 2.892, 3.245, 3.092, 2.232, 2.819, 2.236, 2.464, 3.121, 2.602, 3.823, 4.248, 3.0, 1.48, 3.126, 1.885, 3.647, 2.0, 872.283, 28.948, 24717.048, 0.536
2.519, 3.501, 4.517, 2.439, 9.154, 3.177, 4.4, 5.575, 2.247, 378.859, 2.445, 4.848, 1.565, 1.889, 2.964, 2.966, 2.003, 2.802, 2.262, 3.289, 3.553, 3.0, 5.727, 3.447, 2.515, 3.469, 2.0, 1009.661, 31.122, 3661.524, 1.072
4.211, 3.934, 3.414, 2.13, 3.203, 2.645, 3.571, 5.659, 4.03, 391.989, 1.233, 4.448, 1.038, 2.255, 2.901, 5.741, 2.214, 2.297, 1.048, 3.392, 4.211, 3.0, 3.982, 3.283, 2.618, 3.538, 2.0, 1976.039, 37.157, 9241.324, 1.609
3.776, 3.917, 4.679, 4.169, 6.819, 2.572, 1.87, 2.206, 4.064, 225.786, 2.195, 3.627, 2.963, 1.362, 2.34, 5.811, 2.374, 4.861, 2.995, 1.17, 4.571, 3.0, 5.536, 3.5, 1.267, 3.287, 2.0, 623.28, 27.42, 7449.135, 0.536
3.557, 5.308, 3.46, 4.116, 8.888, 1.018, 4.773, 1.582, 1.028, 136.834, 1.73, 3.987, 4.542, 2.751, 2.157, 2.883, 3.508, 4.835, 1.44, 3.634, 2.069, 3.0, 5.244, 3.459, 2.531, 3.681, 2.0, 222.754, 19.047, 1442.958, 1.34
2.308, 3.688, 4.315, 2.971, 4.513, 1.732, 3.48, 1.855, 3.243, 115.505, 1.87, 4.55, 4.467, 1.828, 2.263, 4.118, 2.128, 4.366, 1.03, 4.293, 3.818, 3.0, 5.206, 3.833, 2.261, 3.412, 2.0, 285.147, 20.88, 2088.357, 3.217
4.87, 4.154, 4.056, 4.525, 3.306, 1.02, 3.896, 2.222, 4.114, 314.052, 3.468, 4.427, 3.974, 1.218, 2.839, 1.113, 1.145, 4.762, 3.269, 4.269, 5.671, 3.0, 3.582, 3.447, 4.27, 3.929, 2.0, 1045.055, 29.535, 5108.159, 1.072
4.218, 4.767, 4.545, 4.0, 3.359, 1.837, 3.27, 2.479, 1.489, 302.63, 3.521, 4.298, 2.58, 3.232, 2.439, 2.38, 4.307, 4.439, 3.515, 1.856, 2.404, 3.0, 1.358, 3.317, 3.259, 3.431, 2.0, 936.78, 30.142, 3399.042, 1.072
3.453, 2.052, 4.595, 2.881, 9.869, 3.625, 1.206, 5.661, 3.005, 75.791, 3.303, 4.121, 4.188, 1.879, 2.191, 4.18, 4.57, 2.017, 2.66, 1.609, 2.116, 3.0, 4.495, 3.918, 2.573, 3.021, 2.0, 107.995, 15.13, 893.713, 1.072
2.902, 5.603, 4.084, 2.024, 9.493, 2.913, 4.643, 1.951, 1.485, 319.585, 2.525, 4.447, 1.634, 1.905, 2.383, 5.004, 2.495, 2.572, 1.494, 4.923, 2.439, 3.0, 4.517, 3.31, 3.633, 3.986, 2.0, 1049.867, 31.069, 1671.62, 2.145
3.864, 1.306, 3.867, 2.698, 4.42, 1.766, 2.324, 5.431, 4.583, 99.435, 1.372, 3.036, 3.008, 1.897, 2.46, 5.448, 3.501, 3.646, 3.962, 4.657, 4.996, 3.0, 5.391, 3.651, 1.89, 3.989, 2.0, 435.442, 22.883, 1941.332, 0.804
2.389, 2.726, 4.009, 3.66, 7.113, 1.706, 3.437, 5.559, 4.57, 331.039, 1.267, 4.584, 2.523, 2.417, 2.085, 2.933, 2.487, 2.119, 3.717, 3.224, 4.59, 3.0, 4.11, 3.106, 3.109, 3.367, 2.0, 843.458, 27.864, 3628.602, 1.072
2.367, 1.619, 3.449, 3.768, 3.123, 1.016, 4.348, 2.479, 4.022, 43.0, 3.734, 4.774, 3.063, 1.459, 2.233, 3.019, 4.428, 4.662, 2.089, 1.456, 5.012, 3.0, 3.833, 3.9, 2.405, 3.97, 2.0, 133.945, 16.268, 1118.517, 1.072
3.587, 3.381, 4.644, 2.974, 7.826, 2.114, 1.498, 5.346, 3.015, 76.641, 3.304, 4.496, 1.707, 2.381, 2.47, 1.325, 1.141, 3.494, 1.012, 1.397, 2.239, 3.0, 5.537, 3.831, 1.885, 3.44, 2.0, 163.217, 18.226, 3922.919, 2.681
3.797, 1.867, 3.495, 4.612, 4.378, 2.734, 2.577, 1.007, 1.923, 158.343, 3.471, 4.133, 4.687, 3.699, 2.982, 5.969, 2.849, 2.486, 1.006, 1.64, 3.036, 3.0, 4.279, 3.764, 1.987, 3.832, 2.0, 216.522, 19.28, 2463.637, 1.609
4.594, 4.158, 4.007, 2.52, 9.251, 2.95, 3.945, 3.544, 4.705, 24.674, 1.013, 4.782, 3.727, 1.231, 2.226, 1.243, 2.709, 3.487, 1.121, 1.378, 4.106, 3.0, 5.04, 3.306, 1.374, 3.437, 2.0, 108.86, 15.603, 1967.215, 2.681
4.687, 1.337, 4.101, 4.642, 7.876, 1.406, 4.749, 3.798, 3.895, 335.093, 2.198, 4.278, 3.439, 2.281, 2.969, 5.772, 2.016, 2.057, 3.234, 3.455, 3.022, 3.0, 3.494, 3.408, 2.109, 3.977, 2.0, 923.679, 29.331, 2883.637, 1.072
2.911, 2.863, 4.258, 3.721, 8.428, 3.178, 2.392, 5.094, 4.384, 168.322, 3.399, 4.345, 3.096, 1.619, 2.676, 5.886, 3.128, 4.95, 1.824, 4.536, 3.231, 3.0, 5.8, 3.863, 1.625, 3.587, 2.0, 240.464, 19.473, 1499.304, 2.145
3.011, 5.565, 3.036, 4.508, 3.231, 2.129, 2.918, 5.494, 4.572, 133.01, 1.241, 4.723, 3.08, 2.114, 2.189, 5.236, 2.303, 3.068, 1.681, 4.291, 4.388, 3.0, 3.914, 3.624, 2.375, 3.155, 2.0, 510.852, 24.403, 1297.516, 1.609
2.998, 4.979, 3.289, 3.678, 6.013, 1.335, 4.411, 3.077, 3.246, 229.296, 3.872, 3.062, 4.818, 2.039, 2.362, 5.279, 1.604, 4.81, 2.511, 3.23, 3.715, 3.0, 2.578, 3.271, 3.334, 3.964, 2.0, 970.894, 30.086, 2059.546, 0.0
2.14, 1.275, 4.535, 3.927, 7.477, 1.737, 3.619, 5.92, 3.0, 226.676, 1.252, 4.614, 1.036, 2.534, 2.593, 3.3, 3.764, 4.067, 1.498, 4.703, 5.653, 3.0, 1.538, 3.402, 2.064, 3.452, 2.0, 1033.192, 30.202, 5349.636, 3.485
2.156, 1.738, 4.68, 3.833, 7.554, 3.016, 1.557, 3.779, 4.146, 235.259, 2.787, 4.424, 1.659, 1.944, 2.113, 1.518, 3.754, 4.172, 1.414, 2.273, 5.219, 3.0, 4.488, 3.558, 1.487, 3.536, 2.0, 535.248, 25.181, 14382.954, 2.145
4.428, 4.07, 4.541, 2.593, 3.774, 2.451, 1.606, 5.294, 2.197, 373.825, 3.047, 3.263, 3.522, 3.597, 2.161, 1.903, 1.87, 3.892, 1.573, 1.543, 4.955, 3.0, 5.516, 3.283, 4.889, 3.829, 2.0, 990.108, 31.067, 7696.723, 1.609
4.556, 5.415, 3.167, 2.372, 8.394, 2.575, 4.694, 5.993, 3.931, 122.794, 1.006, 4.485, 2.782, 2.09, 2.523, 1.25, 2.429, 3.405, 2.032, 4.197, 4.603, 3.0, 5.229, 3.606, 4.924, 3.029, 2.0, 434.003, 22.65, 1164.034, 0.536
3.953, 4.571, 4.424, 3.173, 4.182, 1.034, 3.081, 5.322, 1.343, 300.951, 1.086, 3.355, 3.527, 1.254, 2.541, 5.74, 4.113, 3.403, 3.677, 3.14, 5.741, 3.0, 5.28, 3.619, 1.863, 3.179, 2.0, 1048.323, 31.243, 2636.372, 0.804
3.785, 3.214, 3.096, 4.236, 3.86, 1.704, 1.721, 3.3, 4.656, 146.549, 1.882, 3.807, 4.527, 1.9, 2.88, 3.938, 4.693, 3.766, 1.777, 4.419, 2.844, 3.0, 4.986, 3.005, 2.247, 3.007, 2.0, 202.11, 17.749, 2358.16, 1.34
3.612, 4.049, 3.712, 4.103, 6.373, 3.32, 1.723, 4.744, 1.101, 245.866, 3.373, 4.257, 4.776, 1.1, 2.288, 4.463, 4.618, 3.003, 1.937, 4.789, 3.904, 3.0, 1.281, 3.875, 1.386, 3.773, 2.0, 758.942, 27.931, 4133.997, 2.145
4.978, 4.366, 4.218, 3.264, 4.85, 1.86, 4.722, 5.624, 3.259, 30.943, 1.316, 4.208, 3.665, 2.38, 2.549, 5.878, 4.868, 2.863, 3.824, 1.03, 5.908, 3.0, 2.309, 3.335, 2.637, 3.05, 2.0, 179.503, 17.619, 204.4, 1.072
4.442, 4.377, 4.708, 3.99, 3.055, 1.089, 2.637, 1.228, 2.886, 290.814, 2.918, 3.103, 4.01, 3.379, 2.412, 4.486, 4.365, 3.091, 1.68, 1.375, 2.277, 3.0, 1.012, 3.986, 2.182, 3.968, 2.0, 502.722, 24.683, 7265.724, 2.413
3.687, 1.121, 3.051, 2.086, 4.433, 2.293, 4.287, 3.732, 3.414, 236.417, 1.423, 3.046, 4.47, 2.405, 2.99, 5.352, 3.34, 2.32, 1.76, 3.366, 5.453, 3.0, 3.034, 3.921, 1.05, 3.076, 2.0, 1684.635, 35.738, 12446.17, 1.877
4.993, 5.08, 4.317, 2.317, 7.973, 1.795, 2.314, 4.12, 2.347, 346.236, 2.732, 3.7, 4.083, 1.6, 2.217, 1.699, 4.878, 2.132, 1.339, 4.15, 5.094, 3.0, 2.797, 3.172, 4.439, 3.724, 2.0, 1027.674, 29.577, 5360.811, 2.145
2.936, 4.594, 3.731, 4.994, 5.627, 1.589, 1.181, 4.69, 1.595, 120.222, 1.514, 4.174, 3.028, 1.535, 2.834, 1.479, 3.63, 4.205, 3.054, 4.834, 4.694, 3.0, 1.75, 3.8, 2.119, 3.742, 2.0, 380.168, 22.169, 3136.254, 0.804
3.415, 3.873, 4.214, 4.015, 9.36, 3.312, 1.026, 5.995, 1.767, 327.543, 1.811, 4.573, 4.48, 3.285, 2.512, 1.088, 1.96, 4.886, 1.973, 4.795, 4.178, 3.0, 5.586, 3.135, 3.343, 3.113, 2.0, 600.583, 25.909, 4447.939, 2.145
2.166, 3.312, 3.312, 4.522, 8.304, 2.053, 3.433, 1.654, 1.056, 131.982, 2.616, 4.503, 2.799, 3.099, 2.545, 1.828, 4.156, 2.072, 1.855, 4.567, 5.931, 3.0, 1.539, 3.124, 3.681, 3.038, 2.0, 261.458, 19.631, 1745.994, 1.609
4.86, 2.595, 4.609, 2.862, 7.623, 1.025, 2.701, 2.403, 3.563, 142.057, 2.912, 4.853, 2.283, 1.766, 2.626, 4.284, 1.081, 3.975, 2.993, 2.663, 5.691, 3.0, 4.457, 3.927, 4.383, 3.039, 2.0, 622.487, 26.1, 4037.697, 2.145
3.14, 1.466, 3.56, 3.812, 8.044, 3.582, 4.044, 4.892, 2.524, 310.634, 1.878, 4.218, 1.06, 2.737, 2.586, 1.135, 2.853, 4.999, 3.227, 1.249, 3.669, 3.0, 5.9, 3.743, 1.717, 3.313, 2.0, 1342.317, 34.583, 16728.847, 0.0
3.827, 1.017, 4.161, 3.859, 8.206, 2.912, 2.19, 5.895, 1.979, 191.78, 2.181, 3.211, 4.898, 2.302, 2.505, 2.554, 3.953, 4.299, 2.177, 2.492, 5.405, 3.0, 4.389, 3.06, 1.705, 3.285, 2.0, 488.505, 24.587, 7910.01, 0.536
2.417, 5.118, 4.559, 3.456, 6.757, 2.495, 3.584, 4.907, 3.272, 47.189, 2.626, 3.671, 3.653, 3.354, 2.815, 1.903, 4.161, 3.006, 1.812, 2.241, 5.747, 3.0, 5.827, 3.245, 4.924, 3.909, 2.0, 72.49, 13.35, 136.515, 1.609
3.587, 3.594, 3.391, 4.563, 5.444, 1.44, 1.176, 2.395, 4.862, 362.507, 1.882, 3.621, 2.45, 1.407, 2.859, 2.106, 1.324, 3.709, 2.923, 1.711, 3.603, 3.0, 1.542, 3.683, 4.003, 3.458, 2.0, 1754.28, 35.233, 28276.59, 0.268
3.3, 5.639, 3.346, 4.812, 9.85, 1.834, 2.74, 4.501, 4.239, 362.838, 1.913, 4.717, 4.617, 1.045, 2.99, 5.368, 1.983, 2.921, 1.725, 3.634, 3.096, 3.0, 3.052, 3.889, 2.943, 3.662, 2.0, 812.764, 28.037, 2842.952, 2.145
2.013, 2.962, 3.007, 3.565, 3.453, 1.433, 4.72, 2.784, 3.185, 250.356, 2.666, 3.917, 4.554, 2.887, 2.127, 1.753, 1.089, 4.947, 3.24, 3.997, 4.455, 3.0, 1.364, 3.243, 2.657, 3.502, 2.0, 1029.842, 31.216, 6519.106, 0.268
2.718, 5.13, 4.789, 3.082, 5.902, 1.422, 1.557, 5.225, 1.228, 341.516, 2.688, 3.97, 3.811, 1.295, 2.662, 1.186, 1.915, 3.334, 1.752, 4.502, 2.114, 3.0, 4.923, 3.849, 2.555, 3.018, 2.0, 444.077, 24.121, 4139.512, 2.145
4.845, 2.159, 4.443, 3.906, 7.175, 3.129, 4.374, 3.533, 2.731, 200.441, 1.982, 4.558, 1.71, 3.463, 2.477, 3.971, 1.684, 3.785, 3.47, 2.334, 3.228, 3.0, 1.301, 3.76, 4.926, 3.672, 2.0, 1665.191, 34.526, 3100.576, 0.0
3.832, 3.033, 4.673, 4.229, 4.717, 3.728, 1.059, 1.052, 3.928, 155.83, 3.402, 3.544, 4.072, 2.916, 2.856, 2.536, 4.902, 3.177, 2.622, 4.48, 5.88, 3.0, 4.782, 3.488, 3.88, 3.523, 2.0, 257.673, 18.824, 1508.2, 0.536
2.602, 5.227, 4.573, 2.312, 4.034, 3.908, 3.307, 3.955, 1.105, 319.845, 1.921, 3.131, 4.679, 3.001, 2.689, 2.724, 1.316, 2.916, 3.297, 1.731, 2.054, 3.0, 5.257, 3.031, 1.08, 3.57, 2.0, 1416.441, 36.26, 4475.339, 0.804
2.78, 1.805, 4.847, 2.187, 7.012, 1.691, 3.761, 4.663, 4.022, 259.324, 3.085, 3.821, 1.009, 3.137, 2.595, 2.096, 3.681, 3.338, 1.459, 3.578, 3.073, 3.0, 5.907, 3.209, 4.266, 3.32, 2.0, 445.426, 22.676, 2359.497, 2.145
4.483, 4.278, 3.226, 2.252, 6.14, 1.658, 4.674, 2.252, 1.619, 247.082, 2.903, 4.204, 3.729, 1.704, 2.632, 4.231, 1.273, 3.443, 2.483, 2.431, 5.211, 3.0, 2.529, 3.828, 3.05, 3.248, 2.0, 1861.717, 38.086, 8490.931, 1.072
3.992, 1.11, 4.621, 3.785, 7.376, 2.051, 1.745, 5.717, 1.238, 333.482, 2.989, 3.571, 3.46, 1.399, 2.631, 2.95, 4.673, 4.877, 3.936, 4.58, 4.6, 3.0, 3.633, 3.255, 4.413, 3.244, 2.0, 968.615, 28.795, 3077.564, 0.0
2.187, 5.029, 3.208, 4.394, 7.401, 2.121, 4.654, 3.675, 1.792, 26.952, 2.398, 4.235, 1.353, 2.276, 2.678, 1.575, 2.866, 2.081, 1.414, 3.807, 5.272, 3.0, 5.386, 3.762, 3.113, 3.259, 2.0, 111.496, 15.665, 213.959, 1.609
4.121, 4.634, 3.903, 2.045, 5.695, 3.406, 1.555, 1.248, 2.885, 292.237, 3.617, 4.258, 4.753, 2.658, 2.034, 4.235, 4.684, 4.328, 3.099, 1.571, 3.868, 3.0, 1.559, 3.137, 4.834, 3.8, 2.0, 873.984, 28.233, 3965.735, 0.0
4.281, 3.79, 4.44, 2.847, 6.198, 3.111, 1.076, 1.568, 4.025, 357.683, 2.747, 3.931, 3.004, 1.208, 2.828, 3.427, 4.758, 4.808, 1.276, 4.585, 4.422, 3.0, 2.063, 3.971, 2.836, 3.487, 2.0, 1288.932, 30.976, 18046.44, 1.609
3.377, 3.45, 3.226, 4.669, 5.36, 1.862, 2.451, 2.648, 3.337, 320.723, 2.648, 3.601, 3.057, 3.448, 2.693, 4.779, 2.137, 3.399, 3.926, 1.514, 4.633, 3.0, 1.595, 3.892, 2.725, 3.286, 2.0, 1104.742, 31.791, 7783.835, 0.268
4.609, 2.962, 3.229, 3.301, 5.354, 1.033, 1.305, 2.782, 4.911, 326.894, 1.321, 4.504, 1.449, 3.352, 2.936, 1.729, 3.204, 4.325, 2.638, 3.055, 3.254, 3.0, 5.465, 3.452, 1.967, 3.036, 2.0, 672.242, 26.037, 21833.207, 1.072
3.343, 3.129, 4.496, 4.877, 4.797, 2.205, 3.847, 4.62, 1.573, 350.225, 3.538, 3.714, 2.939, 2.553, 2.502, 1.096, 1.327, 2.24, 1.983, 3.716, 3.422, 3.0, 3.204, 3.439, 3.77, 3.79, 2.0, 1071.797, 31.531, 3694.864, 1.609
4.942, 4.833, 3.139, 3.915, 9.232, 1.374, 3.634, 3.593, 1.408, 297.42, 3.598, 3.791, 2.575, 2.028, 2.664, 3.976, 4.852, 3.055, 2.277, 1.375, 3.745, 3.0, 4.671, 3.841, 4.917, 3.276, 2.0, 791.76, 27.928, 1962.135, 0.0
3.533, 4.468, 4.376, 3.621, 4.288, 1.176, 1.648, 4.337, 4.46, 32.258, 3.438, 3.739, 1.304, 2.923, 2.915, 1.118, 2.311, 2.146, 1.209, 4.37, 2.563, 3.0, 4.715, 3.057, 2.404, 3.058, 2.0, 54.204, 12.227, 523.377, 2.145
3.067, 1.17, 4.307, 3.044, 9.027, 3.23, 3.906, 3.279, 1.567, 342.231, 3.593, 4.861, 1.237, 2.756, 2.277, 3.986, 2.52, 3.347, 3.911, 1.334, 2.876, 3.0, 5.658, 3.661, 1.603, 3.945, 2.0, 1505.797, 36.638, 6528.438, 0.0
3.486, 3.203, 3.343, 2.584, 6.168, 3.222, 4.548, 2.818, 3.864, 181.552, 1.862, 4.65, 1.75, 2.597, 2.426, 5.213, 4.922, 3.611, 2.327, 4.877, 4.703, 3.0, 2.423, 3.531, 1.196, 3.126, 2.0, 1112.355, 30.506, 3316.617, 1.34
2.424, 4.846, 3.451, 3.418, 8.6, 1.921, 1.038, 3.095, 3.701, 154.875, 1.153, 3.092, 1.894, 1.416, 2.1, 1.09, 3.266, 3.336, 3.772, 2.916, 4.899, 3.0, 1.765, 3.129, 3.575, 3.753, 2.0, 1024.151, 30.253, 10209.432, 0.268
4.283, 1.293, 3.54, 4.333, 3.785, 1.866, 4.375, 3.537, 3.069, 235.782, 2.58, 4.156, 4.554, 1.941, 2.93, 4.346, 4.237, 2.904, 2.224, 4.617, 3.189, 3.0, 3.775, 3.535, 1.172, 3.89, 2.0, 872.776, 28.309, 3116.112, 1.072
3.682, 4.908, 3.77, 2.129, 4.416, 1.969, 3.035, 5.747, 4.426, 327.756, 1.025, 3.713, 1.309, 2.519, 2.444, 4.642, 1.334, 2.223, 2.963, 4.401, 4.089, 3.0, 2.907, 3.725, 2.132, 3.99, 2.0, 1489.743, 34.433, 8626.903, 0.268
3.854, 4.43, 3.736, 3.573, 8.405, 1.202, 4.872, 5.298, 3.287, 320.451, 2.94, 4.311, 1.654, 1.601, 2.062, 1.441, 3.985, 4.766, 1.112, 4.534, 3.868, 3.0, 4.057, 3.521, 4.489, 3.101, 2.0, 742.65, 26.441, 3136.702, 2.145
4.935, 3.916, 3.138, 3.76, 9.197, 1.417, 2.31, 5.794, 1.876, 372.326, 2.84, 4.107, 2.572, 3.268, 2.979, 3.102, 4.683, 2.907, 2.238, 2.735, 2.206, 3.0, 5.505, 3.796, 1.998, 3.516, 2.0, 462.76, 23.744, 4546.563, 1.072
4.788, 4.865, 4.648, 3.134, 4.75, 3.934, 2.479, 4.102, 2.988, 154.529, 2.907, 4.624, 1.129, 1.598, 2.397, 5.136, 5.0, 2.392, 1.59, 2.207, 3.416, 3.0, 1.794, 3.406, 3.553, 3.494, 2.0, 835.739, 27.741, 1927.007, 2.145
2.888, 2.655, 4.248, 2.143, 5.449, 3.229, 2.493, 5.55, 4.552, 16.819, 1.356, 4.146, 2.872, 2.953, 2.419, 1.907, 4.62, 2.7, 3.393, 2.007, 3.114, 3.0, 3.831, 3.217, 2.501, 3.334, 2.0, 94.801, 14.55, 388.203, 0.0
3.775, 1.416, 4.003, 4.308, 9.896, 1.786, 3.646, 2.497, 1.141, 257.021, 3.2, 3.282, 3.693, 1.915, 2.119, 3.418, 3.034, 3.096, 2.038, 2.4, 5.244, 3.0, 1.492, 3.978, 3.947, 3.329, 2.0, 886.622, 29.56, 9162.122, 1.072
4.861, 3.643, 3.631, 4.457, 5.041, 3.17, 1.695, 4.934, 2.983, 78.011, 1.151, 3.743, 3.452, 2.496, 2.032, 1.158, 2.235, 3.566, 2.411, 1.579, 3.497, 3.0, 4.166, 3.174, 4.121, 3.977, 2.0, 266.544, 20.483, 3911.649, 0.268
4.959, 2.704, 3.18, 3.336, 9.374, 1.321, 2.678, 3.741, 3.367, 111.673, 1.483, 3.161, 1.652, 1.154, 2.645, 2.844, 2.555, 3.194, 1.844, 4.883, 3.75, 3.0, 5.315, 3.5, 3.215, 3.535, 2.0, 498.393, 23.932, 5868.226, 1.34
3.574, 5.473, 3.634, 2.691, 6.053, 2.38, 4.112, 1.254, 4.888, 178.666, 3.878, 4.7, 3.722, 3.012, 2.259, 1.211, 4.576, 2.686, 2.082, 1.251, 4.137, 3.0, 5.353, 3.338, 2.235, 3.793, 2.0, 285.224, 20.606, 1809.703, 0.536
2.127, 1.878, 3.103, 2.604, 8.357, 2.412, 4.173, 2.263, 4.278, 213.116, 2.881, 3.635, 2.853, 1.532, 2.847, 5.739, 3.446, 3.354, 1.897, 3.093, 2.784, 3.0, 1.003, 3.555, 4.217, 3.758, 2.0, 1103.866, 29.984, 4104.493, 1.072
2.299, 3.269, 4.315, 4.752, 9.014, 3.817, 1.312, 2.089, 3.024, 183.678, 1.668, 4.095, 1.314, 3.369, 2.576, 4.145, 4.394, 3.477, 2.053, 3.612, 5.344, 3.0, 5.115, 3.249, 3.009, 3.166, 2.0, 412.591, 22.564, 2338.074, 1.072
